# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-12 11:33:50 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06933500 Gasconade River at Jerome, MO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06933500
#            TS   parameter     statistic     Description
#         75905       00065     30800     Gage height, feet (Observation at 08:00 AM)
#         75906       00060     00003     Discharge, cubic feet per second (Mean)
#         75907       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	75905_00065_30800	75905_00065_30800_cd	75906_00060_00003	75906_00060_00003_cd
USGS	06933500	2014-10-26	1.75	A	690	A
USGS	06933500	2014-10-27	1.69	A	658	A
USGS	06933500	2014-10-28	1.69	A	656	A
USGS	06933500	2014-10-29	1.65	A	628	A
USGS	06933500	2014-10-30	1.61	A	602	A
USGS	06933500	2014-10-31	1.60	A	593	A
USGS	06933500	2014-11-01	1.56	A	571	A
USGS	06933500	2014-11-02	1.54	A	556	A
USGS	06933500	2014-11-03	1.52	A	547	A
USGS	06933500	2014-11-04	1.56	A	588	A
USGS	06933500	2014-11-05	1.64	A	620	A
USGS	06933500	2014-11-06	1.63	A	610	A
USGS	06933500	2014-11-07	1.59	A	592	A
USGS	06933500	2014-11-08	1.61	A	602	A
USGS	06933500	2014-11-09	1.60	A	598	A
USGS	06933500	2014-11-10	1.60	A	600	A
USGS	06933500	2014-11-11	1.63	A	613	A
USGS	06933500	2014-11-12	1.60	A	597	A
USGS	06933500	2014-11-13	1.58	A	586	A
USGS	06933500	2014-11-14	1.56	A	575	A
USGS	06933500	2014-11-15	1.55	A	568	A
USGS	06933500	2014-11-16	1.54	A	567	A
USGS	06933500	2014-11-17	1.55	A	568	A
USGS	06933500	2014-11-18	1.53	A	553	A
USGS	06933500	2014-11-19	1.52	A	549	A
USGS	06933500	2014-11-20	1.52	A	546	A
USGS	06933500	2014-11-21	1.51	A	537	A
USGS	06933500	2014-11-22	1.50	A	535	A
USGS	06933500	2014-11-23	1.51	A	553	A
USGS	06933500	2014-11-24	1.67	A	664	A
USGS	06933500	2014-11-25	1.76	A	710	A
USGS	06933500	2014-11-26	1.72	A	687	A
USGS	06933500	2014-11-27	1.78	A	749	A
USGS	06933500	2014-11-28	1.86	A	774	A
USGS	06933500	2014-11-29	1.83	A	752	A
USGS	06933500	2014-11-30	1.80	A	739	A
USGS	06933500	2014-12-01	1.80	A	728	A
USGS	06933500	2014-12-02	1.76	A	705	A
USGS	06933500	2014-12-03	1.74	A	689	A
USGS	06933500	2014-12-04	1.72	A	677	A
USGS	06933500	2014-12-05	1.76	A	730	A
USGS	06933500	2014-12-06	2.16	A	1010	A
USGS	06933500	2014-12-07	2.22	A	1070	A
USGS	06933500	2014-12-08	2.49	A	1330	A
USGS	06933500	2014-12-09	2.57	A	1370	A
USGS	06933500	2014-12-10	2.48	A	1290	A
USGS	06933500	2014-12-11	2.43	A	1250	A
USGS	06933500	2014-12-12	2.36	A	1180	A
USGS	06933500	2014-12-13	2.28	A	1110	A
USGS	06933500	2014-12-14	2.21	A	1050	A
USGS	06933500	2014-12-15	2.18	A	1040	A
USGS	06933500	2014-12-16	2.16	A	1020	A
USGS	06933500	2014-12-17	2.13	A	990	A
USGS	06933500	2014-12-18	2.17	A	1040	A
USGS	06933500	2014-12-19	2.23	A	1080	A
USGS	06933500	2014-12-20	2.23	A	1080	A
USGS	06933500	2014-12-21	2.26	A	1120	A
USGS	06933500	2014-12-22	2.34	A	1200	A
USGS	06933500	2014-12-23	2.45	A	1300	A
USGS	06933500	2014-12-24	2.54	A	1370	A
USGS	06933500	2014-12-25	2.56	A	1380	A
USGS	06933500	2014-12-26	2.56	A	1380	A
USGS	06933500	2014-12-27	2.56	A	1390	A
USGS	06933500	2014-12-28	2.53	A	1350	A
USGS	06933500	2014-12-29	2.48	A	1290	A
USGS	06933500	2014-12-30	2.42	A	1240	A
USGS	06933500	2014-12-31	2.37	A	1190	A
USGS	06933500	2015-01-01	2.32	A	1150	A
USGS	06933500	2015-01-02	2.27	A	1110	A
USGS	06933500	2015-01-03	2.30	A	1160	A
USGS	06933500	2015-01-04	2.52	A	1350	A
USGS	06933500	2015-01-05	2.61	A	1840	A
USGS	06933500	2015-01-06	3.20	A	2030	A
USGS	06933500	2015-01-07	3.10	A	1990	A
USGS	06933500	2015-01-08	3.24	A	2040	A
USGS	06933500	2015-01-09	3.11	A	1830	A
USGS	06933500	2015-01-10	2.86	A	1580	A
USGS	06933500	2015-01-11	2.71	A	1440	A
USGS	06933500	2015-01-12	2.83	A	1520	A
USGS	06933500	2015-01-13	2.76	A	1420	A
USGS	06933500	2015-01-14	2.62	A	1320	A
USGS	06933500	2015-01-15	2.55	A	1260	A
USGS	06933500	2015-01-16	2.48	A	1180	A
USGS	06933500	2015-01-17	2.42	A	1120	A
USGS	06933500	2015-01-18	2.35	A	1070	A
USGS	06933500	2015-01-19	2.30	A	1020	A
USGS	06933500	2015-01-20	2.26	A	985	A
USGS	06933500	2015-01-21	2.22	A	950	A
USGS	06933500	2015-01-22	2.17	A	912	A
USGS	06933500	2015-01-23	2.13	A	882	A
USGS	06933500	2015-01-24	2.10	A	858	A
USGS	06933500	2015-01-25	2.08	A	848	A
USGS	06933500	2015-01-26	2.06	A	828	A
USGS	06933500	2015-01-27	2.04	A	813	A
USGS	06933500	2015-01-28	2.01	A	793	A
USGS	06933500	2015-01-29	2.01	A	791	A
USGS	06933500	2015-01-30	1.98	A	771	A
USGS	06933500	2015-01-31	1.96	A	757	A
USGS	06933500	2015-02-01	2.06	A	886	A
USGS	06933500	2015-02-02	2.40	A	1120	A
USGS	06933500	2015-02-03	2.43	A	1140	A
USGS	06933500	2015-02-04	2.45	A	1160	A
USGS	06933500	2015-02-05	2.45	A	1150	A
USGS	06933500	2015-02-06	2.41	A	1110	A
USGS	06933500	2015-02-07	2.38	A	1090	A
USGS	06933500	2015-02-08	2.36	A	1070	A
USGS	06933500	2015-02-09	2.32	A	1040	A
USGS	06933500	2015-02-10	2.27	A	992	A
USGS	06933500	2015-02-11	2.22	A	962	A
USGS	06933500	2015-02-12	2.20	A	930	A
USGS	06933500	2015-02-13	2.14	A	889	A
USGS	06933500	2015-02-14	2.09	A	859	A
USGS	06933500	2015-02-15	2.05	A	821	A
USGS	06933500	2015-02-16	2.05	A	821	A
USGS	06933500	2015-02-17	2.03	A	808	A
USGS	06933500	2015-02-18	2.01	A	797	A
USGS	06933500	2015-02-19	1.95	A	767	A
USGS	06933500	2015-02-20	1.94	A	747	A
USGS	06933500	2015-02-21	1.97	A	772	A
USGS	06933500	2015-02-22	2.00	A	785	A
USGS	06933500	2015-02-23	1.98	A	765	A
USGS	06933500	2015-02-24	1.96	A	764	A
USGS	06933500	2015-02-25	2.00	A	787	A
USGS	06933500	2015-02-26	2.05	A	825	A
USGS	06933500	2015-02-27	2.07	A	851	A
USGS	06933500	2015-02-28	2.12	A	899	A
USGS	06933500	2015-03-01	2.24	A	983	A
USGS	06933500	2015-03-02	2.28	A	1020	A
USGS	06933500	2015-03-03	2.33	A	1070	A
USGS	06933500	2015-03-04	2.45	A	1180	A
USGS	06933500	2015-03-05	2.57	A	1280	A
USGS	06933500	2015-03-06	3.15	A	1870	A
USGS	06933500	2015-03-07	3.28	A	2030	A
USGS	06933500	2015-03-08	3.44	A	2290	A
USGS	06933500	2015-03-09	3.74	A	2910	A
USGS	06933500	2015-03-10	4.39	A	3810	A
USGS	06933500	2015-03-11	4.84	A	4720	A
USGS	06933500	2015-03-12	5.51	A	5480	A
USGS	06933500	2015-03-13	5.32	A	5230	A
USGS	06933500	2015-03-14	5.87	A	6130	A
USGS	06933500	2015-03-15	6.60	A	8460	A
USGS	06933500	2015-03-16	7.71	A:e	10200	A
USGS	06933500	2015-03-17	7.40	A:e	8590	A:e
USGS	06933500	2015-03-18			6020	A:e
USGS	06933500	2015-03-19	5.12	A	4830	A
USGS	06933500	2015-03-20	4.62	A	3960	A
USGS	06933500	2015-03-21	4.25	A	3360	A
USGS	06933500	2015-03-22	3.98	A	2940	A
USGS	06933500	2015-03-23	3.74	A	2650	A
USGS	06933500	2015-03-24	3.54	A	2350	A
USGS	06933500	2015-03-25	3.61	A	2520	A
USGS	06933500	2015-03-26	5.17	A	4840	A
USGS	06933500	2015-03-27	6.76	A	9880	A
USGS	06933500	2015-03-28	8.45	A	11900	A
USGS	06933500	2015-03-29	7.62	A	9090	A
USGS	06933500	2015-03-30	6.05	A	6350	A
USGS	06933500	2015-03-31	5.27	A	5070	A
USGS	06933500	2015-04-01	4.73	A	4150	A
USGS	06933500	2015-04-02	4.35	A	3590	A
USGS	06933500	2015-04-03	4.33	A	3530	A
USGS	06933500	2015-04-04	4.40	A	5460	A
USGS	06933500	2015-04-05	6.80	A	7980	A
USGS	06933500	2015-04-06	6.31	A	6720	A
USGS	06933500	2015-04-07	5.35	A	5220	A
USGS	06933500	2015-04-08	4.80	A	4310	A
USGS	06933500	2015-04-09	4.44	A	3680	A
USGS	06933500	2015-04-10	4.18	A	3250	A
USGS	06933500	2015-04-11	3.91	A	2880	A
USGS	06933500	2015-04-12	3.78	A	2650	A
USGS	06933500	2015-04-13	3.61	A	2410	A
USGS	06933500	2015-04-14	3.41	A	2150	A
USGS	06933500	2015-04-15	3.26	A	1980	A
USGS	06933500	2015-04-16	3.15	A	1870	A:e
USGS	06933500	2015-04-17	3.05	A	1760	A:e
USGS	06933500	2015-04-18	2.99	A	1680	A
USGS	06933500	2015-04-19	2.98	A	1660	A
USGS	06933500	2015-04-20	3.03	A	1740	A
USGS	06933500	2015-04-21	3.00	A	1690	A:e
USGS	06933500	2015-04-22			1590	A:e
USGS	06933500	2015-04-23	2.81	A	1500	A:e
USGS	06933500	2015-04-24	2.74	A	1420	A
USGS	06933500	2015-04-25	2.69	A	1380	A
USGS	06933500	2015-04-26	2.64	A	1330	A
USGS	06933500	2015-04-27	2.57	A	1260	A
USGS	06933500	2015-04-28	2.51	A	1200	A
USGS	06933500	2015-04-29	2.44	A	1140	A
USGS	06933500	2015-04-30	2.39	A	1100	A
USGS	06933500	2015-05-01	2.33	A	1050	A
USGS	06933500	2015-05-02	2.28	A	1000	A
USGS	06933500	2015-05-03	2.23	A	964	A
USGS	06933500	2015-05-04	2.19	A	932	A
USGS	06933500	2015-05-05	2.16	A	901	A
USGS	06933500	2015-05-06	2.12	A	869	A
USGS	06933500	2015-05-07	2.07	A	837	A
USGS	06933500	2015-05-08	2.07	A	882	A
USGS	06933500	2015-05-09	2.24	A	1000	A
USGS	06933500	2015-05-10	2.41	A	1230	A
USGS	06933500	2015-05-11	2.73	A	1440	A
USGS	06933500	2015-05-12	2.72	A	1400	A
USGS	06933500	2015-05-13	2.88	A	1590	A
USGS	06933500	2015-05-14	2.87	A	1530	A
USGS	06933500	2015-05-15	2.72	A	1420	A
USGS	06933500	2015-05-16	2.69	A	1370	A
USGS	06933500	2015-05-17	2.62	A	1310	A
USGS	06933500	2015-05-18	2.56	A	1260	A
USGS	06933500	2015-05-19	2.58	A	1360	A
USGS	06933500	2015-05-20	2.78	A	1520	A
USGS	06933500	2015-05-21	2.75	A	1400	A
USGS	06933500	2015-05-22	2.56	A	1270	A
USGS	06933500	2015-05-23	2.55	A	1230	A
USGS	06933500	2015-05-24	2.43	A	1160	A
USGS	06933500	2015-05-25	2.51	A	1240	A
USGS	06933500	2015-05-26	2.56	A	1240	A
USGS	06933500	2015-05-27	2.47	A	1220	A
USGS	06933500	2015-05-28	2.68	A	1430	A
USGS	06933500	2015-05-29	3.01	A	1840	A
USGS	06933500	2015-05-30	5.84	A	6160	A
USGS	06933500	2015-05-31	9.29	A	14100	A
USGS	06933500	2015-06-01	10.09	A	15900	A
USGS	06933500	2015-06-02	9.08	A	11500	A
USGS	06933500	2015-06-03	6.29	A	6610	A
USGS	06933500	2015-06-04	5.36	A	4960	A
USGS	06933500	2015-06-05	4.87	A	4290	A
USGS	06933500	2015-06-06	5.02	A	4590	A
USGS	06933500	2015-06-07	4.73	A	3970	A
USGS	06933500	2015-06-08	4.48	A	3660	A
USGS	06933500	2015-06-09	4.29	A	3230	A
USGS	06933500	2015-06-10	3.87	A	2660	A
USGS	06933500	2015-06-11	3.56	A	2280	A
USGS	06933500	2015-06-12	3.33	A	2010	A
USGS	06933500	2015-06-13	3.20	A	1860	A
USGS	06933500	2015-06-14	3.19	A	1820	A
USGS	06933500	2015-06-15	3.01	A	1850	A
USGS	06933500	2015-06-16	3.23	A	1900	A
USGS	06933500	2015-06-17	3.94	A	2790	A
USGS	06933500	2015-06-18	4.40	A	3780	A
USGS	06933500	2015-06-19	8.53	A	13300	A
USGS	06933500	2015-06-20	13.20	A	27400	A
USGS	06933500	2015-06-21	16.36	A	42700	A
USGS	06933500	2015-06-22	20.70	A	46100	A
USGS	06933500	2015-06-23	8.60	A	12300	A
USGS	06933500	2015-06-24	6.34	A	6830	A
USGS	06933500	2015-06-25	5.45	A	5360	A
USGS	06933500	2015-06-26	4.92	A	4550	A
USGS	06933500	2015-06-27	4.52	A	3880	A
USGS	06933500	2015-06-28	4.20	A	3380	A
USGS	06933500	2015-06-29	3.94	A	3040	A
USGS	06933500	2015-06-30	3.73	A	2760	A
USGS	06933500	2015-07-01	3.89	A	5330	A
USGS	06933500	2015-07-02	12.10	A	22200	A
USGS	06933500	2015-07-03	14.91	A	30200	A
USGS	06933500	2015-07-04	15.07	A	30900	A
USGS	06933500	2015-07-05	13.11	A	19700	A
USGS	06933500	2015-07-06	7.85	A	9450	A
USGS	06933500	2015-07-07	6.31	A	8630	A
USGS	06933500	2015-07-08	10.80	A	19600	A
USGS	06933500	2015-07-09	14.82	A	29600	A
USGS	06933500	2015-07-10	15.38	A	30200	A
USGS	06933500	2015-07-11	15.22	A	33300	A
USGS	06933500	2015-07-12	18.81	A	43200	A
USGS	06933500	2015-07-13	19.11	A	41000	A
USGS	06933500	2015-07-14	9.64	A	14200	A
USGS	06933500	2015-07-15	7.10	A	8290	A
USGS	06933500	2015-07-16	6.20	A	6790	A
USGS	06933500	2015-07-17	5.86	A	5960	A
USGS	06933500	2015-07-18	5.09	A	4820	A
USGS	06933500	2015-07-19	4.65	A	4080	A
USGS	06933500	2015-07-20	4.36	A	4330	A
USGS	06933500	2015-07-21	4.48	A	3900	A
USGS	06933500	2015-07-22	4.12	A	3270	A
USGS	06933500	2015-07-23	3.84	A	2890	A
USGS	06933500	2015-07-24	4.08	A	3040	A
USGS	06933500	2015-07-25	3.76	A	2900	A
USGS	06933500	2015-07-26	3.87	A	3030	A
USGS	06933500	2015-07-27	3.88	A	3190	A
USGS	06933500	2015-07-28	4.75	A	3870	A
USGS	06933500	2015-07-29	3.68	A	2660	A
USGS	06933500	2015-07-30	3.31	A	2230	A
USGS	06933500	2015-07-31	3.08	A	1980	A
USGS	06933500	2015-08-01	2.90	A	1800	A
USGS	06933500	2015-08-02	2.77	A	1670	A
USGS	06933500	2015-08-03	2.65	A	1550	A
USGS	06933500	2015-08-04	2.54	A	1470	A
USGS	06933500	2015-08-05	2.54	A	1570	A
USGS	06933500	2015-08-06	2.69	A	1580	A
USGS	06933500	2015-08-07	2.55	A	1460	A
USGS	06933500	2015-08-08	2.52	A	1530	A
USGS	06933500	2015-08-09	2.84	A	1730	A
USGS	06933500	2015-08-10	3.28	A	2990	A
USGS	06933500	2015-08-11	6.64	A	7790	A
USGS	06933500	2015-08-12	5.56	A	5350	A
USGS	06933500	2015-08-13	4.44	A	3750	A
USGS	06933500	2015-08-14	3.98	A	3040	A
USGS	06933500	2015-08-15	3.55	A	2490	A
USGS	06933500	2015-08-16	3.22	A	2120	A
USGS	06933500	2015-08-17	2.98	A	1880	A
USGS	06933500	2015-08-18	2.86	A	1770	A
USGS	06933500	2015-08-19	2.84	A	1760	A
USGS	06933500	2015-08-20	2.90	A	1770	A
USGS	06933500	2015-08-21	2.69	A	1600	A
USGS	06933500	2015-08-22	2.69	A	1630	A
USGS	06933500	2015-08-23	2.92	A	1810	A
USGS	06933500	2015-08-24	2.73	A	1640	A
USGS	06933500	2015-08-25	2.64	A	1550	A
USGS	06933500	2015-08-26	2.52	A	1420	A
USGS	06933500	2015-08-27	2.40	A	1310	A
USGS	06933500	2015-08-28	2.31	A	1220	A
USGS	06933500	2015-08-29	2.23	A	1160	A
USGS	06933500	2015-08-30	2.19	A	1120	A
USGS	06933500	2015-08-31	2.12	A	1070	A
USGS	06933500	2015-09-01	2.09	A	1040	A
USGS	06933500	2015-09-02	2.07	A	1020	A
USGS	06933500	2015-09-03	2.04	A	998	A
USGS	06933500	2015-09-04	2.07	A	1030	A
USGS	06933500	2015-09-05	2.05	A	1000	A
USGS	06933500	2015-09-06	1.99	A	952	A
USGS	06933500	2015-09-07	1.94	A	912	A
USGS	06933500	2015-09-08	1.91	A	894	A
USGS	06933500	2015-09-09	1.89	A	874	A
USGS	06933500	2015-09-10	1.87	A	857	A
USGS	06933500	2015-09-11	1.89	A	877	A
USGS	06933500	2015-09-12	1.86	A	847	A
USGS	06933500	2015-09-13	1.82	A	819	A
USGS	06933500	2015-09-14	1.79	A	798	A
USGS	06933500	2015-09-15	1.76	A	779	A
USGS	06933500	2015-09-16	1.75	A	765	A
USGS	06933500	2015-09-17	1.72	A	750	A
USGS	06933500	2015-09-18	1.71	A	741	A
USGS	06933500	2015-09-19	1.71	A	742	A
USGS	06933500	2015-09-20	1.68	A	719	A
USGS	06933500	2015-09-21	1.66	A	705	A
USGS	06933500	2015-09-22	1.65	A	696	A
USGS	06933500	2015-09-23	1.64	A	690	A
USGS	06933500	2015-09-24	1.62	A	681	A
USGS	06933500	2015-09-25	1.62	A	676	A
USGS	06933500	2015-09-26	1.60	A	663	A
USGS	06933500	2015-09-27	1.59	A	660	A
USGS	06933500	2015-09-28	1.60	A	662	A
USGS	06933500	2015-09-29	1.59	A	652	A
USGS	06933500	2015-09-30	1.57	A	645	A
USGS	06933500	2015-10-01	1.56	A	635	A
USGS	06933500	2015-10-02	1.55	A	626	A
USGS	06933500	2015-10-03	1.53	A	616	A
USGS	06933500	2015-10-04	1.52	A	611	A
USGS	06933500	2015-10-05	1.52	A	609	A
USGS	06933500	2015-10-06	1.52	A	611	A
USGS	06933500	2015-10-07	1.51	A	606	A
USGS	06933500	2015-10-08	1.51	A	603	A
USGS	06933500	2015-10-09	1.51	A	608	A
USGS	06933500	2015-10-10	1.52	A	607	A
USGS	06933500	2015-10-11	1.50	A	596	A
USGS	06933500	2015-10-12	1.50	A	597	A
USGS	06933500	2015-10-13	1.49	A	593	A
USGS	06933500	2015-10-14	1.48	A	584	A
USGS	06933500	2015-10-15	1.47	A	581	A
USGS	06933500	2015-10-16	1.46	A	575	A
USGS	06933500	2015-10-17	1.45	A	566	A
USGS	06933500	2015-10-18	1.44	A	561	A
USGS	06933500	2015-10-19	1.44	A	560	A
USGS	06933500	2015-10-20	1.44	A	560	A
USGS	06933500	2015-10-21	1.44	A	560	A
USGS	06933500	2015-10-22	1.44	A	557	A
USGS	06933500	2015-10-23	1.44	A	560	A
USGS	06933500	2015-10-24	1.44	A	561	A
USGS	06933500	2015-10-25	1.44	A	560	A
USGS	06933500	2015-10-26	1.44	A	558	A
USGS	06933500	2015-10-27	1.44	A	584	A
USGS	06933500	2015-10-28	1.54	A	622	A
USGS	06933500	2015-10-29	1.52	A	607	A
USGS	06933500	2015-10-30	1.49	A	592	A
USGS	06933500	2015-10-31	1.50	A	621	A
USGS	06933500	2015-11-01	1.55	A	630	A
USGS	06933500	2015-11-02	1.52	A	613	A
USGS	06933500	2015-11-03	1.52	A	612	A
USGS	06933500	2015-11-04	1.52	A	611	A
USGS	06933500	2015-11-05	1.52	A	640	A
USGS	06933500	2015-11-06	1.73	A	746	A
USGS	06933500	2015-11-07	1.67	A	712	A
USGS	06933500	2015-11-08	1.67	A	716	A
USGS	06933500	2015-11-09	1.66	A	705	A
USGS	06933500	2015-11-10	1.64	A	688	A
USGS	06933500	2015-11-11	1.61	A	672	A
USGS	06933500	2015-11-12	1.62	A	686	A
USGS	06933500	2015-11-13	1.62	A	679	A
USGS	06933500	2015-11-14	1.60	A	666	A
USGS	06933500	2015-11-15	1.59	A	655	A
USGS	06933500	2015-11-16	1.63	A	714	A
USGS	06933500	2015-11-17	1.88	A	3480	A
USGS	06933500	2015-11-18	10.78	A	17800	A
USGS	06933500	2015-11-19	13.88	A	26500	A
USGS	06933500	2015-11-20	10.60	A	15400	A
USGS	06933500	2015-11-21	6.66	A	7340	A
USGS	06933500	2015-11-22	5.32	A	5100	A
USGS	06933500	2015-11-23	4.58	A	3930	A
USGS	06933500	2015-11-24	4.07	A	3180	A
USGS	06933500	2015-11-25	3.69	A	2690	A
USGS	06933500	2015-11-26	3.41	A	2350	A
USGS	06933500	2015-11-27	3.46	A	4070	A
USGS	06933500	2015-11-28	6.18	A	8160	A
USGS	06933500	2015-11-29	9.52	A	14100	A
USGS	06933500	2015-11-30	10.03	A	14400	A
USGS	06933500	2015-12-01	7.89	A	9840	A
USGS	06933500	2015-12-02	6.76	A	7650	A
USGS	06933500	2015-12-03	5.93	A	6170	A
USGS	06933500	2015-12-04	5.26	A	5070	A
USGS	06933500	2015-12-05	4.72	A	4190	A
USGS	06933500	2015-12-06	4.32	A	3530	A
USGS	06933500	2015-12-07	3.96	A	3030	A
USGS	06933500	2015-12-08	3.70	A	2720	A
USGS	06933500	2015-12-09	3.51	A	2480	A
USGS	06933500	2015-12-10	3.39	A	2290	A
USGS	06933500	2015-12-11	3.18	A	2110	A
USGS	06933500	2015-12-12	3.05	A	1960	A
USGS	06933500	2015-12-13	2.94	A	1940	A
USGS	06933500	2015-12-14	4.67	A	4390	A
USGS	06933500	2015-12-15	8.64	A	11400	A
USGS	06933500	2015-12-16	9.37	A	13100	A
USGS	06933500	2015-12-17	7.36	A	8730	A
USGS	06933500	2015-12-18	6.04	A	6330	A
USGS	06933500	2015-12-19	5.27	A	5070	A
USGS	06933500	2015-12-20	4.71	A	4160	A
USGS	06933500	2015-12-21	4.31	A	3580	A
USGS	06933500	2015-12-22	4.01	A	3120	A
USGS	06933500	2015-12-23	3.85	A	3000	A
USGS	06933500	2015-12-24	3.88	A	3010	A
USGS	06933500	2015-12-25	4.14	A	3370	A
USGS	06933500	2015-12-26	4.28	A	7390	A
USGS	06933500	2015-12-27	18.35	A	48100	A
USGS	06933500	2015-12-28	26.25	A	93000	A
USGS	06933500	2015-12-29	30.75	A	128000	A
USGS	06933500	2015-12-30	29.16	A	94900	A
USGS	06933500	2015-12-31	20.10	A	42800	A
USGS	06933500	2016-01-01	10.05	A	14800	A
USGS	06933500	2016-01-02	8.14	A	10400	A
USGS	06933500	2016-01-03	7.13	A	8400	A
USGS	06933500	2016-01-04	6.41	A	7070	A
USGS	06933500	2016-01-05	5.86	A	6100	A
USGS	06933500	2016-01-06	5.43	A	5390	A
USGS	06933500	2016-01-07	5.08	A	4900	A
USGS	06933500	2016-01-08	4.89	A	4550	A
USGS	06933500	2016-01-09	4.76	A	4410	A
USGS	06933500	2016-01-10	4.77	A	4400	A
USGS	06933500	2016-01-11	4.98	A	4810	A
USGS	06933500	2016-01-12	5.22	A	5060	A
USGS	06933500	2016-01-13	4.94	A	4610	A
USGS	06933500	2016-01-14	4.71	A	4230	A
USGS	06933500	2016-01-15	4.54	A	3960	A
USGS	06933500	2016-01-16	4.38	A	3690	A
USGS	06933500	2016-01-17	4.22	A	3440	A
USGS	06933500	2016-01-18	4.03	A	3160	A
USGS	06933500	2016-01-19	3.84	A	2910	A
USGS	06933500	2016-01-20	3.71	A	2740	A
USGS	06933500	2016-01-21	3.57	A	2580	A
USGS	06933500	2016-01-22	3.47	A	2450	A
USGS	06933500	2016-01-23	3.36	A	2320	A
USGS	06933500	2016-01-24	3.28	A	2220	A
USGS	06933500	2016-01-25	3.22	A	2160	A
USGS	06933500	2016-01-26	3.16	A	2100	A
USGS	06933500	2016-01-27	3.08	A	2010	A
USGS	06933500	2016-01-28	3.01	A	1950	A
USGS	06933500	2016-01-29			1880	A
USGS	06933500	2016-01-30	2.92	A	1840	A
USGS	06933500	2016-01-31	2.88	A	1800	A
USGS	06933500	2016-02-01	2.83	A	1740	A
USGS	06933500	2016-02-02	2.77	A	1700	A
USGS	06933500	2016-02-03	2.77	A	1670	A
USGS	06933500	2016-02-04	2.69	A	1600	A
USGS	06933500	2016-02-05	2.64	A	1550	A
USGS	06933500	2016-02-06	2.60	A	1510	A
USGS	06933500	2016-02-07	2.56	A	1480	A
USGS	06933500	2016-02-08	2.55	A	1470	A
USGS	06933500	2016-02-09	2.50	A	1420	A
USGS	06933500	2016-02-10	2.45	A	1370	A
USGS	06933500	2016-02-11	2.42	A	1340	A
USGS	06933500	2016-02-12	2.40	A	1320	A
USGS	06933500	2016-02-13	2.35	A	1270	A
USGS	06933500	2016-02-14	2.33	A	1260	A
USGS	06933500	2016-02-15	2.33	A	1260	A
USGS	06933500	2016-02-16	2.37	A	1330	A
USGS	06933500	2016-02-17	2.50	A	1430	A
USGS	06933500	2016-02-18	2.50	A	1420	A
USGS	06933500	2016-02-19	2.50	A	1430	A
USGS	06933500	2016-02-20	2.49	A	1410	A
USGS	06933500	2016-02-21	2.48	A	1400	A
USGS	06933500	2016-02-22	2.44	A	1360	A
USGS	06933500	2016-02-23	2.40	A	1330	A
USGS	06933500	2016-02-24	2.48	A	1400	A
USGS	06933500	2016-02-25	2.50	A	1430	A
USGS	06933500	2016-02-26	2.50	A	1430	A
USGS	06933500	2016-02-27	2.52	A	1460	A
USGS	06933500	2016-02-28	2.59	A	1530	A
USGS	06933500	2016-02-29	2.66	A	1580	A
USGS	06933500	2016-03-01	2.69	A	1600	A
USGS	06933500	2016-03-02	2.64	A	1550	A
USGS	06933500	2016-03-03	2.62	A	1530	A
USGS	06933500	2016-03-04	2.58	A	1500	A
USGS	06933500	2016-03-05	2.53	A	1450	A
USGS	06933500	2016-03-06	2.48	A	1390	A
USGS	06933500	2016-03-07	2.43	A	1350	A
USGS	06933500	2016-03-08	2.40	A	1340	A
USGS	06933500	2016-03-09	2.50	A	1450	A
USGS	06933500	2016-03-10	2.65	A	1640	A
USGS	06933500	2016-03-11	3.14	A	2180	A
USGS	06933500	2016-03-12	4.45	A	3990	A
USGS	06933500	2016-03-13	4.98	A	4760	A
USGS	06933500	2016-03-14	4.92	A	4590	A
USGS	06933500	2016-03-15	4.64	A	4090	A
USGS	06933500	2016-03-16	4.39	A	3670	A
USGS	06933500	2016-03-17	4.11	A	3250	A
USGS	06933500	2016-03-18	3.84	A	2900	A
USGS	06933500	2016-03-19	3.62	A	2620	A
USGS	06933500	2016-03-20	3.43	A	2390	A
USGS	06933500	2016-03-21	3.26	A	2200	A
USGS	06933500	2016-03-22	3.13	A	2050	A
USGS	06933500	2016-03-23	3.04	A	1950	A
USGS	06933500	2016-03-24	3.04	A	1950	A
USGS	06933500	2016-03-25	2.95	A	1850	A
USGS	06933500	2016-03-26	2.89	A	1810	A
USGS	06933500	2016-03-27	2.88	A	1820	A
USGS	06933500	2016-03-28	2.93	A	1840	A
